 v-sweep         b               c               n1#bi           n1#bp           n1#ci           n1#ei           n1#si           n1#tnode        n1#xf1          n1#xf2          v-sweep         vb#branch       vc#branch      
 2.00000000e-01  7.60000000e-01  2.00000000e-01  7.59996045e-01  7.59997753e-01  1.99291515e-01  4.32175434e-04  0.00000000e+00  6.32056567e-02  0.00000000e+00  0.00000000e+00  2.00000000e-01 -8.74836423e-07 -2.85339881e-04 
 2.10000000e-01  7.60000000e-01  2.10000000e-01  7.59996091e-01  7.59997772e-01  2.09291262e-01  4.32313990e-04  0.00000000e+00  6.64075640e-02  0.00000000e+00  0.00000000e+00  2.10000000e-01 -8.67740240e-07 -2.85441671e-04 
 2.20000000e-01  7.60000000e-01  2.20000000e-01  7.59996131e-01  7.59997787e-01  2.19291031e-01  4.32441220e-04  0.00000000e+00  6.96087326e-02  0.00000000e+00  0.00000000e+00  2.20000000e-01 -8.61553976e-07 -2.85535051e-04 
 2.30000000e-01  7.60000000e-01  2.30000000e-01  7.59996157e-01  7.59997798e-01  2.29290846e-01  4.32543039e-04  0.00000000e+00  7.28085200e-02  0.00000000e+00  0.00000000e+00  2.30000000e-01 -8.57583488e-07 -2.85609386e-04 
 2.40000000e-01  7.60000000e-01  2.40000000e-01  7.59996176e-01  7.59997805e-01  2.39290679e-01  4.32636135e-04  0.00000000e+00  7.60082405e-02  0.00000000e+00  0.00000000e+00  2.40000000e-01 -8.54547349e-07 -2.85677012e-04 
 2.50000000e-01  7.60000000e-01  2.50000000e-01  7.59996191e-01  7.59997811e-01  2.49290523e-01  4.32723117e-04  0.00000000e+00  7.92082061e-02  0.00000000e+00  0.00000000e+00  2.50000000e-01 -8.52227868e-07 -2.85739873e-04 
 2.60000000e-01  7.60000000e-01  2.60000000e-01  7.59996202e-01  7.59997816e-01  2.59290376e-01  4.32805760e-04  0.00000000e+00  8.24086415e-02  0.00000000e+00  0.00000000e+00  2.60000000e-01 -8.50459115e-07 -2.85799311e-04 
 2.70000000e-01  7.60000000e-01  2.70000000e-01  7.59996211e-01  7.59997819e-01  2.69290234e-01  4.32885272e-04  0.00000000e+00  8.56097072e-02  0.00000000e+00  0.00000000e+00  2.70000000e-01 -8.49114449e-07 -2.85856253e-04 
 2.80000000e-01  7.60000000e-01  2.80000000e-01  7.59996217e-01  7.59997822e-01  2.79290098e-01  4.32962478e-04  0.00000000e+00  8.88115175e-02  0.00000000e+00  0.00000000e+00  2.80000000e-01 -8.48097076e-07 -2.85911342e-04 
 2.90000000e-01  7.60000000e-01  2.90000000e-01  7.59996222e-01  7.59997824e-01  2.89289965e-01  4.33037945e-04  0.00000000e+00  9.20141530e-02  0.00000000e+00  0.00000000e+00  2.90000000e-01 -8.47332897e-07 -2.85965028e-04 
 3.00000000e-01  7.60000000e-01  3.00000000e-01  7.59996225e-01  7.59997825e-01  2.99289834e-01  4.33112064e-04  0.00000000e+00  9.52176702e-02  0.00000000e+00  0.00000000e+00  3.00000000e-01 -8.46765080e-07 -2.86017627e-04 
 3.10000000e-01  7.60000000e-01  3.10000000e-01  7.59996228e-01  7.59997826e-01  3.09289706e-01  4.33185107e-04  0.00000000e+00  9.84221083e-02  0.00000000e+00  0.00000000e+00  3.10000000e-01 -8.46349953e-07 -2.86069362e-04 
 3.20000000e-01  7.60000000e-01  3.20000000e-01  7.59996229e-01  7.59997827e-01  3.19289580e-01  4.33257264e-04  0.00000000e+00  1.01627494e-01  0.00000000e+00  0.00000000e+00  3.20000000e-01 -8.46053887e-07 -2.86120393e-04 
 3.30000000e-01  7.60000000e-01  3.30000000e-01  7.59996230e-01  7.59997828e-01  3.29289455e-01  4.33328673e-04  0.00000000e+00  1.04833847e-01  0.00000000e+00  0.00000000e+00  3.30000000e-01 -8.45850926e-07 -2.86170837e-04 
 3.40000000e-01  7.60000000e-01  3.40000000e-01  7.59996231e-01  7.59997828e-01  3.39289331e-01  4.33399431e-04  0.00000000e+00  1.08041177e-01  0.00000000e+00  0.00000000e+00  3.40000000e-01 -8.45720989e-07 -2.86220780e-04 
 3.50000000e-01  7.60000000e-01  3.50000000e-01  7.59996231e-01  7.59997828e-01  3.49289208e-01  4.33469613e-04  0.00000000e+00  1.11249493e-01  0.00000000e+00  0.00000000e+00  3.50000000e-01 -8.45648503e-07 -2.86270285e-04 
