 v-sweep         in              out             v-sweep         v1#branch       vdd             vdd#branch      vmeas#branch    vss            
 3.20000000e-01  3.20000000e-01  1.18091293e+00  3.20000000e-01  0.00000000e+00  1.20000000e+00 -3.64116049e-05  3.64116049e-05  0.00000000e+00 
 3.30000000e-01  3.30000000e-01  1.17818183e+00  3.30000000e-01  0.00000000e+00  1.20000000e+00 -4.09799983e-05  4.09799983e-05  0.00000000e+00 
 3.40000000e-01  3.40000000e-01  1.17519884e+00  3.40000000e-01  0.00000000e+00  1.20000000e+00 -4.58296790e-05  4.58296790e-05  0.00000000e+00 
 3.50000000e-01  3.50000000e-01  1.17195090e+00  3.50000000e-01  0.00000000e+00  1.20000000e+00 -5.09513951e-05  5.09513951e-05  0.00000000e+00 
 3.60000000e-01  3.60000000e-01  1.16842325e+00  3.60000000e-01  0.00000000e+00  1.20000000e+00 -5.63349209e-05  5.63349209e-05  0.00000000e+00 
 3.70000000e-01  3.70000000e-01  1.16459896e+00  3.70000000e-01  0.00000000e+00  1.20000000e+00 -6.19691893e-05  6.19691893e-05  0.00000000e+00 
 3.80000000e-01  3.80000000e-01  1.16045840e+00  3.80000000e-01  0.00000000e+00  1.20000000e+00 -6.78423951e-05  6.78423951e-05  0.00000000e+00 
 3.90000000e-01  3.90000000e-01  1.15597856e+00  3.90000000e-01  0.00000000e+00  1.20000000e+00 -7.39420698e-05  7.39420698e-05  0.00000000e+00 
 4.00000000e-01  4.00000000e-01  1.15113218e+00  4.00000000e-01  0.00000000e+00  1.20000000e+00 -8.02551272e-05  8.02551272e-05  0.00000000e+00 
 4.10000000e-01  4.10000000e-01  1.14588668e+00  4.10000000e-01  0.00000000e+00  1.20000000e+00 -8.67678754e-05  8.67678754e-05  0.00000000e+00 
 4.20000000e-01  4.20000000e-01  1.14042908e+00  4.20000000e-01  0.00000000e+00  1.20000000e+00 -9.33757461e-05  9.33757461e-05  0.00000000e+00 
 4.30000000e-01  4.30000000e-01  1.13429236e+00  4.30000000e-01  0.00000000e+00  1.20000000e+00 -1.00252724e-04  1.00252724e-04  0.00000000e+00 
 4.40000000e-01  4.40000000e-01  1.12760975e+00  4.40000000e-01  0.00000000e+00  1.20000000e+00 -1.07283893e-04  1.07283893e-04  0.00000000e+00 
 4.50000000e-01  4.50000000e-01  1.12031506e+00  4.50000000e-01  0.00000000e+00  1.20000000e+00 -1.14453119e-04  1.14453119e-04  0.00000000e+00 
 4.60000000e-01  4.60000000e-01  1.11231633e+00  4.60000000e-01  0.00000000e+00  1.20000000e+00 -1.21742161e-04  1.21742161e-04  0.00000000e+00 
 4.70000000e-01  4.70000000e-01  1.10349377e+00  4.70000000e-01  0.00000000e+00  1.20000000e+00 -1.29130748e-04  1.29130748e-04  0.00000000e+00 
 4.80000000e-01  4.80000000e-01  1.09368758e+00  4.80000000e-01  0.00000000e+00  1.20000000e+00 -1.36595646e-04  1.36595646e-04  0.00000000e+00 
 4.90000000e-01  4.90000000e-01  1.08267750e+00  4.90000000e-01  0.00000000e+00  1.20000000e+00 -1.44109060e-04  1.44109060e-04  0.00000000e+00 
 5.00000000e-01  5.00000000e-01  1.07014707e+00  5.00000000e-01  0.00000000e+00  1.20000000e+00 -1.51635813e-04  1.51635813e-04  0.00000000e+00 
 5.10000000e-01  5.10000000e-01  1.05434367e+00  5.10000000e-01  0.00000000e+00  1.20000000e+00 -1.59087273e-04  1.59087273e-04  0.00000000e+00 
 5.20000000e-01  5.20000000e-01  1.03642335e+00  5.20000000e-01  0.00000000e+00  1.20000000e+00 -1.66420728e-04  1.66420728e-04  0.00000000e+00 
 5.30000000e-01  5.30000000e-01  1.01374743e+00  5.30000000e-01  0.00000000e+00  1.20000000e+00 -1.73483019e-04  1.73483019e-04  0.00000000e+00 
 5.40000000e-01  5.40000000e-01  9.82658303e-01  5.40000000e-01  0.00000000e+00  1.20000000e+00 -1.79975510e-04  1.79975510e-04  0.00000000e+00 
 5.50000000e-01  5.50000000e-01  9.34913088e-01  5.50000000e-01  0.00000000e+00  1.20000000e+00 -1.85230036e-04  1.85230036e-04  0.00000000e+00 
 5.60000000e-01  5.60000000e-01  8.59856221e-01  5.60000000e-01  0.00000000e+00  1.20000000e+00 -1.88332955e-04  1.88332955e-04  0.00000000e+00 
 5.70000000e-01  5.70000000e-01  7.65320530e-01  5.70000000e-01  0.00000000e+00  1.20000000e+00 -1.89734147e-04  1.89734147e-04  0.00000000e+00 
 5.80000000e-01  5.80000000e-01  6.64147984e-01  5.80000000e-01  0.00000000e+00  1.20000000e+00 -1.90307471e-04  1.90307471e-04  0.00000000e+00 
 5.90000000e-01  5.90000000e-01  5.61109546e-01  5.90000000e-01  0.00000000e+00  1.20000000e+00 -1.90305179e-04  1.90305179e-04  0.00000000e+00 
 6.00000000e-01  6.00000000e-01  4.58898330e-01  6.00000000e-01  0.00000000e+00  1.20000000e+00 -1.89746832e-04  1.89746832e-04  0.00000000e+00 
 6.10000000e-01  6.10000000e-01  3.61297106e-01  6.10000000e-01  0.00000000e+00  1.20000000e+00 -1.88453988e-04  1.88453988e-04  0.00000000e+00 
 6.20000000e-01  6.20000000e-01  2.78772560e-01  6.20000000e-01  0.00000000e+00  1.20000000e+00 -1.85684120e-04  1.85684120e-04  0.00000000e+00 
 6.30000000e-01  6.30000000e-01  2.24062158e-01  6.30000000e-01  0.00000000e+00  1.20000000e+00 -1.80561181e-04  1.80561181e-04  0.00000000e+00 
 6.40000000e-01  6.40000000e-01  1.89742086e-01  6.40000000e-01  0.00000000e+00  1.20000000e+00 -1.73834360e-04  1.73834360e-04  0.00000000e+00 
 6.50000000e-01  6.50000000e-01  1.65487007e-01  6.50000000e-01  0.00000000e+00  1.20000000e+00 -1.66404310e-04  1.66404310e-04  0.00000000e+00 
 6.60000000e-01  6.60000000e-01  1.46780301e-01  6.60000000e-01  0.00000000e+00  1.20000000e+00 -1.58665694e-04  1.58665694e-04  0.00000000e+00 
 6.70000000e-01  6.70000000e-01  1.31418054e-01  6.70000000e-01  0.00000000e+00  1.20000000e+00 -1.50813453e-04  1.50813453e-04  0.00000000e+00 
 6.80000000e-01  6.80000000e-01  1.18358830e-01  6.80000000e-01  0.00000000e+00  1.20000000e+00 -1.42945155e-04  1.42945155e-04  0.00000000e+00 
 6.90000000e-01  6.90000000e-01  1.06995709e-01  6.90000000e-01  0.00000000e+00  1.20000000e+00 -1.35121246e-04  1.35121246e-04  0.00000000e+00 
 7.00000000e-01  7.00000000e-01  9.69456578e-02  7.00000000e-01  0.00000000e+00  1.20000000e+00 -1.27383019e-04  1.27383019e-04  0.00000000e+00 
